Entity,Dim_0,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15,Dim_16,Dim_17,Dim_18,Dim_19,Dim_20,Dim_21,Dim_22,Dim_23,Dim_24,Dim_25,Dim_26,Dim_27,Dim_28,Dim_29,Dim_30,Dim_31,Dim_32,Dim_33,Dim_34,Dim_35,Dim_36,Dim_37,Dim_38,Dim_39,Dim_40,Dim_41,Dim_42,Dim_43,Dim_44,Dim_45,Dim_46,Dim_47,Dim_48,Dim_49
http://en.wikipedia.org/wiki/Cine_Capri,-0.53895706,0.2290206,0.51266515,-0.3126963,0.11899658,1.0815923,-0.56521916,-0.25000525,1.1221145,-0.5280039,-0.62198853,-0.7301836,0.000775625,1.1314776,0.5010283,-0.15443707,0.88608724,0.6918033,-0.49203086,-0.680202,0.5424143,0.22931689,-0.55145293,-0.56454307,-0.11542203,-0.667577,-0.066357926,0.6174696,-0.7157523,0.18664467,0.14617985,0.6421909,0.10449849,-0.97209734,-0.92798746,0.67138916,0.21641153,-0.17077357,-0.11842572,0.86246836,-0.9116553,-1.0096631,-0.36032155,0.5122747,-0.55682254,-0.57027876,1.2329487,0.16598153,0.54596424,0.6606726
http://dbpedia.org/resource/Muraini,0.3763006,0.9305921,0.20172703,1.0274616,-0.0647199,-0.11231639,0.55667204,0.8399714,-0.2908166,0.37424695,-0.405815,0.2967808,-0.36387625,1.0190897,0.78579575,0.50459075,0.65615934,-0.3399946,-0.095894985,0.31834957,-0.4992575,-1.2165642,0.021421177,1.3741152,-0.74187917,0.252889,0.15657775,-1.6379505,-0.8564231,-1.2676316,-1.5439321,-1.0404637,0.60419464,-1.5347928,0.80287695,-0.20121609,1.4427923,0.37460625,0.16644025,0.13133073,-0.50597286,1.3591447,0.53959435,-1.3458102,-0.13385682,0.51438856,0.5509354,-1.3674778,0.13429981,1.2369578
http://dbpedia.org/resource/1992_Argyll_and_Bute_District_Council_election,-0.2713734,1.1917862,-0.7138377,-1.1057144,-0.56775683,-1.767784,0.2762753,-1.065731,0.41580966,0.13940704,0.9758546,-1.6263963,-0.15057771,1.4454796,-0.36890146,-0.6652585,-0.40438277,1.4306096,0.69121706,1.0779479,-0.76968396,0.7700819,0.7965619,0.33165798,1.1971375,0.050564438,1.4612253,0.26164833,-0.6744342,0.69175416,-0.024750277,-0.36208552,0.15943246,-0.1731666,1.556448,-0.44255912,-0.38227436,0.1687176,-0.48041856,-0.66724586,0.6272381,-0.16713685,-0.79315335,0.475604,-0.37033638,0.6744385,-1.7193701,-0.64182997,-0.4381665,-0.3690829
http://dbpedia.org/class/yago/Player110439851,-0.51451486,0.27975196,1.238423,0.11933681,-0.13864388,-0.54214716,-1.3264176,0.4622424,-0.64678127,-2.122743,-0.14937206,0.15789497,-0.22311643,-1.5198692,-1.2664155,-0.54942733,0.32239163,-0.5106056,-0.5506403,1.107129,0.5479536,0.6048319,0.52594775,-1.0747213,0.69713247,-0.17716856,0.61115104,0.24600439,0.20396054,-0.93389225,0.1943834,-0.29929197,-1.40513,1.7630019,0.13610093,1.9285089,-0.5090215,0.2807254,-0.11670995,-0.16336836,0.95519286,1.0839355,0.98678744,0.7770184,-0.29209337,-0.22302984,0.46071085,0.18816024,0.14285475,-0.8494739
http://www.wikidata.org/entity/Q482994,0.5259883,-0.21518368,0.7037518,-0.45326418,0.00952066,0.03285472,-0.27091774,0.06420972,-1.5050102,-1.519753,-1.2306782,0.11278505,-0.7418069,-0.6533209,0.5370077,-0.67019254,-0.65699536,-0.8677078,-0.73041695,0.083389096,-0.17819688,-0.44716895,-0.23830472,-0.124822445,0.2881556,0.46093228,1.2412573,0.32100323,-1.4225574,-0.31316733,0.9196341,-0.7494766,0.06455005,0.88436604,-0.7339372,0.52993435,0.46650487,0.8977254,-0.69625163,-0.49236986,0.43985942,1.2490051,0.68666124,0.18081684,0.39619502,0.041305654,-0.06082612,1.2301953,0.77953315,-0.23724301
http://dbpedia.org/resource/Megalotriton,0.07816729,-1.0414481,-0.1452648,-0.26225924,-1.3169796,-1.4177037,0.15311228,0.117399536,0.92583627,0.25993887,0.977314,-1.3190013,-1.0927746,1.1965907,1.1774403,-0.6436259,-0.8746811,0.7492054,-0.004268963,-0.42610446,-0.05539403,0.020550838,1.3139833,0.15823127,0.47234806,1.3303236,0.9697573,0.052617792,-0.2822806,0.24159992,-1.0354959,0.18908271,0.66566896,0.27830237,0.45824498,-0.8786198,0.20608935,0.6462203,1.4013203,-0.91535413,-0.36115912,-1.1172925,-0.2594115,1.3553598,0.13320924,0.35107055,0.49570474,0.046073645,-0.16319834,-1.3079578
http://dbpedia.org/resource/Naranjeros_de_Hermosillo,-0.7028379,-1.0590919,-0.57148564,0.8517133,-1.4234495,0.42957932,0.3841884,0.50024694,0.5894169,-0.60401464,0.46559286,-0.6029909,-1.0492251,0.53429395,0.9085591,0.1797126,0.13380699,0.6694145,-0.11131138,1.3833023,-0.037269928,-0.3225213,-0.3060304,0.5091521,0.5234992,0.93515337,1.2832485,-1.0169704,0.87131417,-0.028843226,-0.5808347,-0.1616997,-0.7510819,0.4400182,-0.2284667,0.11124535,0.5722896,-0.98028547,-0.8285799,-0.8834904,-0.2024521,0.3173082,-0.3795153,0.1284635,-0.31635147,0.5951755,-0.40492675,-0.37630752,-0.070529915,-0.838129
http://dbpedia.org/class/yago/WikicatJapaneseBaseballPlayers,-0.11745994,0.1961,0.18017244,1.3380644,0.70968276,1.0722332,-0.2370162,-0.37952334,1.5581979,-0.2319671,-0.34958184,1.5392553,0.72684777,-0.32339972,-1.3560126,-1.2964175,-1.2603549,1.178217,-0.16976504,-1.3649011,0.031913046,1.263312,-0.98061204,-0.77940995,1.2068533,-1.4821777,-0.2897856,0.1821192,-1.1117616,1.3799734,0.9304258,0.8793131,-0.92011017,0.79290545,-0.44721186,0.09714961,0.18615349,0.83850056,-1.2082173,1.0973572,0.72324747,-0.7816822,0.63870656,-0.21963234,0.099740826,-1.156269,0.8341456,1.262695,0.23148988,1.0868353
http://en.wikipedia.org/wiki/Eldar_Hansen,0.5153783,0.77828646,0.058695816,-0.33806652,0.8037987,0.698055,-0.21944754,-0.1745719,0.6495642,-0.06598102,0.6911348,-0.72173876,1.3322237,-0.09683144,1.0780263,0.28003305,0.22591686,0.12193282,-0.09075364,0.50104475,0.26648957,0.8539186,0.9464181,0.16769837,-0.9030258,-1.0339111,-0.021552434,1.0349542,-0.24165982,-0.30952957,0.7914859,0.7965503,0.2977221,-0.4658684,-0.14370371,0.19234185,0.29244116,-0.39264143,-0.52471703,0.11929911,-0.31768796,-0.56836754,0.5000285,-0.871997,0.38640028,-0.15046762,0.6971005,0.015649162,0.8516664,-0.23753928
http://dbpedia.org/resource/1972–73_West_Ham_United_F.C._season,0.47829983,0.54267853,-0.19285512,0.82170403,-0.69939923,0.41689134,0.29325628,1.2376466,-1.1190059,-0.16725652,1.1382989,-1.0692722,-0.55330926,0.8195758,0.1461271,0.5835637,0.92256176,0.77297395,-0.35635272,0.17763667,-0.37189162,-0.64369804,-0.23057278,0.23397595,0.4078573,1.0352008,1.238632,-0.4059008,1.189625,-1.0744995,-0.35492718,1.037938,-0.62438667,-0.21588206,0.3433213,-0.3147734,-0.3451551,-0.9439926,-0.5911658,-0.5803227,-0.84685355,0.9717843,-0.33085296,0.324102,0.8443384,0.38848394,-0.5433139,0.62226564,-0.3233249,-1.1560355
http://dbpedia.org/resource/Denis_Spotswood,0.42900038,-1.3962579,-0.50859547,1.1542712,-0.9499233,0.1562646,1.189221,1.5535145,-1.0238562,1.6658077,0.40753353,0.6741339,0.77430695,1.9672589,1.0657173,1.0433191,0.024318935,1.08674,0.47761577,0.0071811033,-1.0979289,-1.3080063,0.8040064,-0.41254038,0.49136776,1.5072792,1.6701477,0.366467,1.1750647,0.5562063,0.3534283,-0.31870234,1.1515194,-0.36680555,1.9976168,-0.5538681,1.7140199,-0.26950774,0.18740638,-0.39213154,-1.9394069,0.39587587,0.6887958,-0.4353558,0.35641497,1.0167509,0.89606345,-0.43206102,-0.48956442,0.65346736
http://dbpedia.org/resource/2022–23_Indian_Super_League,-0.10520274,-0.18385623,-0.6296444,0.8635693,0.92196596,0.19388853,0.76911587,0.15509278,-0.21309017,0.65445787,-0.6748273,-1.16278,-0.1895279,1.0629627,1.5784444,0.32319963,0.3408699,0.30566883,0.75873333,-0.6847444,-0.81941473,-0.5570937,-0.12458756,0.46012774,0.007937434,1.2799221,1.6946417,-0.71327585,0.7081172,-0.2524288,-1.6958896,-0.35202217,-0.0016813867,-1.6304427,0.1333079,-1.4996679,0.5730497,-0.7150465,1.658506,-0.98542804,-1.0523747,-0.16575743,0.28455693,-0.87266725,0.7184885,-0.046324406,0.5356901,-0.64351314,-0.65623814,0.012685204
http://dbpedia.org/resource/Kuku_Fidelis__CareerStation__4,-0.1962695,0.69640106,0.30512974,-0.79853755,0.4351307,-0.21267223,0.53538865,0.25337985,-0.76266533,0.13016243,-0.56055176,-0.37316167,0.19258697,0.31116623,-0.73889136,-0.47821742,-0.24457133,0.48574957,0.4473338,0.6317427,-0.42824027,-0.022266757,0.11510164,-0.06915187,-0.8450447,-0.44685057,0.51804507,-0.43471476,0.75692326,-0.17744192,0.2339138,0.18463361,0.42237914,-0.42285746,0.31448957,0.094768465,-0.32871518,0.18179023,-0.6587173,1.3282046,-0.5457851,-1.0400511,1.1046126,0.103250384,-0.2480561,-0.18792081,-1.6656947,-0.59770346,-0.4937272,-0.124134384
http://en.wikipedia.org/wiki/Flake_graphite,-0.63136864,0.3901245,0.5159087,0.43843746,0.17271137,-0.31839424,-0.64730453,-0.8763955,-0.04040395,0.39217362,0.62290376,-0.7950483,0.6244645,0.5518243,0.7242133,0.25893667,0.49975312,0.19357899,0.30569175,-0.16565105,0.20132437,0.66128707,0.53011304,0.03670867,-0.063325524,-0.6384838,-0.12655367,0.6973529,-0.52067024,-0.3642642,-0.4048606,0.75565994,-0.6416389,-0.19410564,-0.46495944,0.41331995,-0.40028718,0.33304197,0.44934484,-0.3542015,-0.54611045,-0.6766849,0.5371006,0.019643173,-0.42455733,0.4388408,0.54765004,0.35317662,0.46057236,-0.7120395
http://dbpedia.org/class/yago/Cameraman109889539,-1.0770627,-1.3883173,0.96287876,0.9245364,-0.20942551,-1.7285722,-0.25471732,-1.3159657,-0.89748865,-0.6460096,1.6408534,0.7516068,-0.69805765,-0.9206898,0.36962646,0.97882557,-0.7768785,-1.8764918,-1.8817675,0.4939682,0.7646101,0.14567259,1.4253696,-0.42594078,0.4623795,-0.14230953,0.5746946,1.4166831,-0.29750258,0.8123333,-0.9965745,1.1622525,-0.034570478,0.96390533,0.26177165,0.5029287,-0.795212,1.1846851,-0.56937,-0.78714967,0.15929662,0.31984225,0.27383068,0.0956959,-1.1200852,-0.76631874,0.07444038,0.7265091,1.6595001,-0.5647604
http://dbpedia.org/resource/Ron_Schueler,-0.72646314,0.85599613,-0.52428705,0.07406524,-1.1076775,-0.28937447,-0.13643001,0.43359497,-0.24868008,-0.25373793,-0.47632602,-0.94237584,0.10418809,0.3327652,0.104870394,0.21771517,0.5507349,0.6094672,0.09310783,-1.5004216,-0.4275739,-0.3006323,-0.19100468,-0.90870655,-1.1363004,-0.40666753,0.8477193,0.8063932,-0.035775837,-0.6676193,-0.38107345,-0.50650644,-1.1719825,0.0722367,-1.3285984,-0.017769534,-0.9117446,1.079209,-0.50610983,-1.3868715,0.30593216,-0.20894559,-0.09710046,0.8649351,-0.0659308,0.28031966,-0.37995037,0.33325416,-0.72715914,-1.5703605
http://commons.wikimedia.org/wiki/Special:FilePath/Screenshot_All_of_the_Lights.png?width=300,0.29658297,-0.34592736,0.123859055,-0.7015304,0.39174265,0.76816124,0.34218952,0.9077028,0.225734,0.11295529,-0.07812031,0.394872,-0.43753016,0.5081133,0.76904875,0.23169559,0.65720385,0.051723436,0.04074583,0.41416296,-0.7208929,-0.91706383,-0.9362695,-0.30844855,-1.056326,0.22528936,0.70025903,-0.06476036,0.8993197,-0.032533623,-1.0332968,-1.3270898,0.055820778,0.22437848,1.1159658,-0.61918306,0.072971255,1.2013996,0.44426692,0.88785005,-0.20079443,1.816709,-0.3793274,0.5328481,-0.037456855,0.3127411,0.053385373,-0.19544166,-0.8084832,-0.07190696
http://dbpedia.org/resource/Assamalla,0.3163437,0.23298141,-0.838649,0.32398412,-0.5060703,-1.0425429,-0.20971352,0.43547982,0.16739863,0.16477475,1.1252497,-1.1639793,-0.41895962,0.30154172,1.0079238,-0.15951782,0.33630848,-0.27943748,0.81966764,0.60892415,-0.6517041,-0.16059572,0.6812544,-0.29146862,0.45551535,0.8809958,0.5027951,0.33663553,0.6350879,-0.36447638,-0.4923145,0.07586494,0.5262135,-0.7182545,1.0049559,-0.66375226,0.30544838,0.3748342,-0.3377892,-0.37987244,-0.38333184,0.20530246,1.1088005,-0.11615485,-0.07161886,0.9471393,-0.67209554,-0.14061895,-0.9429354,-0.43312103
http://dbpedia.org/resource/Ottawa_Fury_FC,0.6909094,-0.9879143,-0.6015928,0.22035259,-0.5387499,0.23308125,0.4619112,1.0218084,-1.1712065,0.47863957,-0.1958378,-0.22828703,0.35379443,1.0585839,0.7727043,-0.2638451,0.50758314,0.038904335,0.48432744,0.8724248,-0.8408792,-0.43085536,0.35302365,0.9820195,-0.37427866,0.7109494,0.38345617,-0.572226,-0.07108171,0.22003154,0.2587467,-0.6270507,-0.10210543,-0.33530685,-0.18405505,-1.5509361,0.6940178,0.3158998,-0.23589495,-1.0988569,-0.7724534,-0.54551303,0.39031467,-0.34634846,0.6794804,0.80398476,0.77639437,-0.51028734,-0.8098307,-0.08214683
"http://dbpedia.org/resource/Żołna,_Pomeranian_Voivodeship",0.4469255,-0.8134825,-0.6757118,-0.45920512,0.04926884,0.3910352,0.5627086,0.0018066568,0.17760651,-0.22017962,-0.11499546,-0.30171293,0.42950544,0.08564486,-0.24441716,0.64215314,0.06730837,0.31818062,0.4508293,-0.0015220077,-0.2713733,0.20581843,-0.19049454,0.12120189,1.0651661,0.9784531,0.026687944,-0.65101635,-0.837814,0.71386045,0.1729631,0.79627377,-0.69520426,0.3522414,-0.4144879,-0.43779567,0.6976821,-0.09736885,0.7739834,0.29209003,-0.42055964,-0.36917123,0.5335303,0.44176394,0.5927836,0.09751279,-0.40209115,-0.91944927,-0.33514506,0.06366427
http://www.wikidata.org/entity/Q215627,-1.7919972,-0.16117112,0.9927512,0.045878097,0.038777202,2.1224759,-2.0793672,-1.408545,-1.1208099,-1.3266193,-1.8046153,1.2938913,-0.1692321,-1.9622775,-0.22214715,-0.18777968,-0.2774277,0.4930776,-1.5193081,0.6157911,1.4362015,-0.108797856,-0.773009,0.2680282,0.9258087,0.13659142,-1.4897552,-0.03807415,0.3620771,1.8151964,-0.16609506,1.1843741,-0.22739778,0.7594128,-0.9507283,0.7924733,-1.8647015,-0.051699616,1.1251415,-0.18917423,1.7628946,-0.97591174,-0.21556096,-1.1567914,-1.5080364,-1.3949473,-0.054478426,1.9313499,0.77694345,0.19076699
http://dbpedia.org/resource/2008–09_Ipswich_Town_F.C._season__Chris_Casement__1,0.30727217,-0.32765388,-0.51515794,0.28923756,0.85490096,0.9257049,0.20028944,0.12640607,-0.29713455,0.2446552,-0.8452618,0.89067674,0.654183,-0.8391065,0.5506654,0.8149179,0.38131633,0.16333501,0.66673297,-0.21105714,-1.1680185,0.46654108,-0.2429805,1.1510212,0.03818379,-0.28235507,-0.88899034,-0.82205045,0.5592413,0.25587332,0.09486373,0.90906924,0.41961738,-0.1913514,-0.6463438,-0.7164271,0.21019785,0.06285064,1.3063818,0.031903993,0.15067995,-1.1937898,1.2775213,-0.9233616,0.6813275,-0.4273655,0.5374118,-0.10748827,-0.60233307,0.27318957
http://yago-knowledge.org/resource/wikicat_Liberty_X_albums,-0.2949086,0.792823,0.99038047,0.14036874,0.18193543,1.1786494,-0.061376713,-1.1182595,-0.8310875,-0.20272915,0.37661055,0.11013385,-0.048770007,0.10943593,-0.9434887,-0.61807007,0.6065651,-1.0395727,-0.73559076,-0.31931692,-0.0066646743,-0.009346851,0.2663607,-0.19985083,0.20801324,-0.37451586,-0.50995296,-0.28110862,-0.27901962,-0.08441717,-0.09908727,-0.19581942,1.0146847,0.83862436,-0.4996009,0.7075089,-1.4547273,0.07240077,0.74812293,0.092640646,1.2096574,0.68417585,-0.124755085,-0.10303939,-0.3481345,-0.81873727,0.030558888,0.5927768,0.09494431,0.5456769
http://dbpedia.org/resource/Interstate_865,0.6012575,-0.8850146,-0.0657932,1.320371,-0.40063432,0.19395533,0.4330262,0.50473285,-1.0254148,-0.3234736,1.2891529,0.36259785,-0.5844957,-0.34324586,0.7613647,-0.005158748,1.0992376,0.42258936,0.7910109,0.15097035,-0.5473948,-0.505753,-0.5634231,0.6383711,0.46036112,1.1835501,-0.5413022,-0.8615631,0.4125295,0.5248434,0.14909524,-0.44571987,-0.19794816,-0.16048525,-0.0649924,-0.52073693,1.0152673,0.96956277,0.72403365,0.39622018,0.10476403,-0.36876586,-0.2985612,-0.73391193,0.23046044,1.0088493,0.021031478,-1.0211645,-0.8531516,-1.0738221
http://dbpedia.org/resource/2008–09_ACF_Fiorentina_season__Vlada_Avramov__1,-0.4872359,1.1653633,-0.33838522,1.2022158,0.002855285,1.2276974,0.41438818,-0.40399304,0.45914245,-1.058405,0.04110155,0.10284924,-0.8144231,0.63528585,-0.18427595,-0.58599156,-0.09283664,-0.7448636,-0.10497424,-1.2523841,-0.10838463,-0.3023081,-0.46645603,-0.058403987,-0.14204079,0.1264356,-0.34679246,-0.35881904,-0.5681155,0.7889186,-0.5602155,0.70927536,-0.547137,0.96733177,-0.757643,-0.22206837,-0.423337,0.35568112,-0.53207636,-1.1432678,1.0556546,-0.04635984,-0.54152596,0.15050109,0.50582576,0.35246706,0.09190091,0.5603758,-0.38722128,1.4002441
http://dbpedia.org/resource/Japanese_destroyer_Hatsukaze,0.323775,0.8705955,-0.38944095,0.40196547,-0.58759475,0.8090169,0.26371977,-0.58250993,1.2381974,0.5395325,-0.32929403,0.030565059,1.202949,0.6850072,0.15355456,-0.34485328,-0.40974402,-0.285041,0.37351194,1.0674771,-0.50093037,-0.7004474,-0.21448433,0.7165798,0.13111629,-1.0431216,0.29510477,-0.5020733,0.34839544,0.4665183,-0.5993789,0.69560117,-0.44240332,-0.32921487,-1.0921576,-0.24669766,0.10388993,-0.8633347,0.38009375,0.29352278,-0.3993857,-1.0840318,1.2648906,-1.0974101,0.57103705,0.31993455,-0.39362675,-0.6595646,-0.2995608,0.54310066
http://dbpedia.org/property/timezone,0.9100508,-0.5716751,-1.335933,1.4273444,-1.8281775,-0.37408486,0.8424806,0.80489427,-1.8071475,0.89907795,1.7343159,-0.3117106,-0.5256904,1.0423394,0.3397932,0.8445462,0.7400622,-1.8738703,0.6243273,1.5565413,-0.81769526,-0.8637447,0.77108014,0.918896,-0.96878034,-0.42337012,-0.83195037,-1.6832778,0.67932844,-1.4494071,-0.6494499,-0.5184599,0.054598372,-0.47497514,-0.90598494,-1.0150534,0.9389506,-1.2928816,0.8687929,1.0870149,-0.6440783,0.1567199,0.87992364,0.8304104,0.68504727,1.5040257,-1.9244688,-0.9068894,-0.82369137,-0.36346394
http://dbpedia.org/class/yago/WikicatIrishMusicalGroups,-0.25315392,1.3386254,1.1974791,1.3819585,-0.13326417,-1.2453023,-1.1095511,-0.59484935,-0.6894643,-0.7451555,0.6493519,0.18350238,-0.29142764,0.32032248,-1.3365246,-1.2218451,0.17358711,0.46922997,-1.0759963,0.37954307,1.3201302,0.20991969,-0.22327352,-0.21823958,0.13885841,-1.4072441,-1.0858371,1.8952459,-1.2086116,-0.9510301,1.0078986,0.14497386,-1.1291128,-0.6926234,-0.923713,0.48746532,-0.93885094,-1.1062229,-1.1891211,1.5317204,-0.37970105,0.1094433,-0.5707172,-0.0791322,-0.2238732,0.25885233,-1.2645487,1.2723784,1.2797632,0.99640185
http://dbpedia.org/resource/Dejan_Karan__CareerStation__7,0.03855269,0.37161008,0.1610716,-1.0542086,-0.24098793,-0.49777195,0.27844173,-0.7918926,-0.4443463,1.0435793,-0.6298604,0.89612633,-0.44147822,-1.3365823,-0.36622262,-0.22555049,0.08721726,-0.40165117,-0.1072387,-0.0037520113,-0.15404223,-0.4799193,0.41201425,-0.7641907,0.19651929,-0.3089609,-0.46879226,-0.28157324,0.94603086,-1.1482059,-0.6223859,-1.0443676,0.2682625,0.40636688,1.0105793,-0.15377657,0.05133361,-0.36993533,-0.60417247,-0.56497484,0.5351479,0.9322573,-1.2008293,-1.1412342,-0.22987598,0.2722358,-0.70724994,-1.0466619,-0.058449734,-0.089157656
http://dbpedia.org/resource/Department_of_Islamic_Development_Malaysia,0.42684498,-1.0577259,-0.5571033,-0.7158952,0.0360682,-0.027208574,0.52121043,1.0041376,-1.2045408,1.0354339,0.28389165,0.37940803,-0.6923508,-0.2476217,-0.6316991,0.100655645,0.31823805,-0.15580304,0.54173166,0.39967775,-0.99474204,-1.0281565,0.478897,0.664737,-0.27881074,0.36949918,-0.03661417,-0.45801756,-1.148844,-0.47350615,-0.97593576,0.40445173,0.63699055,-0.915573,1.2868475,-0.3166748,0.0849808,0.2335931,-0.13824996,0.7949673,-1.3345728,0.651347,-0.41452706,0.7725844,0.6192846,1.6043177,-0.3993538,-1.0450573,-0.55283386,-0.24748091
http://dbpedia.org/resource/Fradl_Shtok,0.04773478,0.08517382,-0.07851115,-0.35784823,-0.23272574,-0.77390593,-0.14913297,-0.21852882,-1.3165879,0.5844479,-0.03970401,0.59413904,-1.3523351,-0.45164934,-0.8672953,0.5027245,0.18745482,0.8279401,-0.017399307,0.89555204,0.008926,0.4286154,0.08406258,0.25678384,0.4550117,0.6022411,-0.15669674,0.07917873,-0.40234393,-0.2852521,-0.16689649,0.58581114,-0.22477674,-1.0840195,0.2175921,0.21807308,-0.07117615,0.37466106,0.88140947,-1.392726,-0.02232041,0.94008243,-0.7068435,-0.3696829,-0.14514993,0.88973117,-0.9751538,-0.34837577,0.11160797,-0.4302672
http://dbpedia.org/resource/S._S._Van_Dine,0.23846915,-0.4223827,-0.2126712,0.309857,-0.04120004,-0.3294363,0.6167673,0.444915,0.272153,0.083783306,0.9652119,-1.0614114,-0.3491185,1.0660304,0.10675791,0.14681837,0.24665652,-0.21027376,0.17889549,-0.15231925,-0.20187306,0.47779956,0.23539487,-0.065776244,-0.31614622,1.2702771,0.3237434,-0.2592362,0.9096879,-0.42343342,-0.07453446,0.24199846,-0.011404192,-0.094576806,1.0863432,0.0006778263,0.11681278,-0.36331987,-0.5022635,-0.5237401,-0.3257666,0.8348894,0.71916157,0.196253,0.12168224,0.25597835,-0.2906576,-0.18741526,0.04890483,0.38294306
http://dbpedia.org/resource/Joseph_M._Papp,-0.7172064,0.0007764136,-0.63769317,0.38285786,0.20226388,0.94166726,0.18427496,-1.1216947,-1.4806689,0.32480708,0.91110826,-1.1489344,1.7238848,1.5894536,-1.5488333,0.34996507,-0.15166299,0.5073108,-0.17646962,-0.05227709,-0.6790817,-0.046413306,-0.42047355,0.49683294,1.6524392,0.6127374,-0.14136781,0.70581955,-0.19271894,-0.7162517,0.16249219,0.04708866,-0.1466608,-0.14190271,-0.9869204,0.5802722,1.3009586,-1.0560907,-0.04947402,-0.34688953,0.481409,0.20375991,-0.01444355,-1.2737817,-0.70960957,-0.44793,-1.2763131,1.0019778,0.9183787,-0.0699715
"http://commons.wikimedia.org/wiki/Special:FilePath/The_Inn_On_The_Green,_Radbrook_Green_-_geograph.org.uk_-_864910.jpg?width=300",-0.2265656,-0.27591893,0.2581358,-0.93073964,0.32397524,0.76905566,-0.29859564,0.817347,-0.27643988,-0.2765483,-0.95454925,0.25161237,-0.3850119,0.32977805,-0.3373654,-0.2088645,0.14108668,-0.32035735,-0.27282444,0.21738322,0.2159382,-0.29155207,-0.32569036,-0.2568125,-0.8300947,-0.30290622,0.2882727,0.25477415,0.9081313,-0.20000638,-0.9247944,-0.8868013,0.06964542,0.15423939,0.9772879,0.14853753,-0.28290161,0.32019258,-0.2493147,0.30444366,0.28120112,0.27141136,-0.3625583,0.8720819,-0.2872967,-0.28873745,0.31032938,0.23936018,-0.50047123,0.115293756
http://dbpedia.org/class/yago/Group100031264,0.72361505,0.23595026,0.49677873,0.031079227,-1.107954,1.1346309,0.5649458,-0.38095,1.1074901,-0.5791898,-0.34610227,-1.5380938,0.6969471,0.11342306,-0.49123874,-0.7272851,-0.69478,0.551457,-0.6200962,1.4846576,0.6080102,0.6282932,-0.9835757,-0.22098419,0.02588536,-0.83729255,0.25406244,0.6713237,-0.72080415,0.16866466,1.3306373,-0.16082816,-1.0645542,1.2261765,1.0813007,0.42857033,0.6612653,-0.8267702,-0.39936355,0.88849133,-0.14912632,-1.6047479,-0.5367309,-0.13148437,-0.3678015,-0.7070269,1.1151091,1.0829675,0.67548215,0.6587797
http://dbpedia.org/class/yago/District108552138,-1.5652245,0.65657234,0.8505249,0.25355938,-0.1661375,0.48894888,-0.8015724,-1.2438232,0.66865903,0.4289066,1.524766,-0.8995704,-0.20874827,-1.2498295,0.1566454,0.80043644,0.4798658,-1.5266716,-1.711608,-0.6603928,2.696273,1.0207514,0.56818247,-0.36376393,-1.4648378,0.2958618,0.95420843,1.6291339,-0.28129432,-0.6738869,0.6804657,0.29590914,1.3818004,-0.15753397,-0.6288077,1.4043374,-0.49305347,0.5930176,-0.23949723,-0.32961443,0.2837607,0.5139041,-0.667422,0.84590155,-0.88958126,-0.5369698,-0.09346295,0.49434742,1.0494101,-0.11697261
http://www.wikidata.org/entity/Q2188189,-0.41701266,0.3972034,0.12857999,-0.37817144,-0.58627135,0.4181148,-0.5246418,-1.1083134,-0.56144875,0.02880121,0.1072689,0.7520795,-0.22365883,-1.1265174,-0.1280842,-0.08522048,0.26592842,-0.6513763,-0.60049033,0.05445066,0.73415637,-0.5356007,0.2940456,-0.25388706,-0.47162098,1.1017231,-1.103715,-0.38378116,0.3498526,-0.14511874,0.81352687,0.33807045,0.65639675,-0.75431514,0.60581756,0.77597284,-0.28438932,-0.1640314,0.5665298,-0.6354066,0.057268787,-1.1215903,-0.03749753,-1.1114763,-0.43920863,-1.2926592,-0.17174485,-0.4088279,0.53959143,-0.76327664
http://dbpedia.org/resource/Alloa_Athletic_F.C.__Andy_Graham__1,-0.31865647,0.76672477,-0.43473947,-1.0275557,1.015224,0.75981337,-0.17344876,0.55481803,-0.10212544,-0.2474621,-0.08268234,1.1413084,0.119327724,-0.52308,-0.7273788,-1.1136513,0.40695697,-0.26357436,-0.2176191,-0.7220583,0.5142739,0.75694567,0.2707091,0.40511885,0.15800622,-0.98887426,-1.1612217,0.025239553,0.12174081,0.7648908,0.70674866,-0.43489286,-0.58296496,0.08986177,-0.78674746,-0.4552588,0.4203466,-0.12520228,-0.69385046,0.50838715,-0.022067774,-0.14860927,-0.8178952,-1.1482565,0.27144673,0.49163383,1.1133885,0.19605866,-0.44500992,0.5268995
http://www.wikidata.org/entity/Q1914636,-0.81960666,1.1466177,0.23467696,1.0071591,0.09761908,-1.0616907,-0.099255,-0.09815046,-0.61307514,-0.42591655,-0.8510998,-0.8386698,-0.060401592,-0.63786453,-1.0972837,-0.8816533,-0.854368,-0.47077706,-0.44536635,1.1487739,0.21915773,0.83581805,0.25275406,0.08170148,1.5556756,1.1260921,-1.5693074,0.260176,-0.53246397,-0.18593824,0.97048,-0.5597505,-0.62161815,0.76590127,-1.1186887,0.27495137,-0.73408496,-1.1957693,-1.4994376,-0.08543019,0.89200056,-0.070168026,-0.30368558,-0.094645314,-0.70580405,0.4302643,-0.10280942,1.8274732,0.43589437,-0.34121642
